844,"JAM","Heavy Traffic","Av. Vicuña Mackenna Poniente","La Florida","Rextanaka",-33.521406,-70.600655
845,"HAZARD","Pothole","Las Zarcillas","La Florida","world_bj9oxfpt",-33.511477,-70.584934
846,"JAM","Heavy Traffic","Paso bajo nivel / Froilán Lagos","La Florida","Metalero6666",-33.514246,-70.593744
847,"JAM","Heavy Traffic","Av. Departamental","Peñalolén","0c1172c261064a78aed8ba20552b45b4",-33.509923,-70.587189
848,"JAM","Standstill Traffic","Autopista Vespucio Sur",,,-33.517518,-70.594751
849,"JAM","Heavy Traffic","Paso inferior Av. Las Torres",,,-33.500366,-70.586608
850,"JAM","Standstill Traffic","Av. Américo Vespucio","La Florida","world_z0w7hu3s",-33.527399,-70.602805
851,"JAM","Traffic Jam","Autopista Vespucio Sur",,,-33.502519,-70.588277
852,"POLICE","Police","Salida>Vicuña Mackenna","La Florida",,-33.511167,-70.608085
853,"JAM","Traffic Jam","Autopista Vespucio Sur",,"world_c1fy2hzi",-33.528427,-70.603939
854,"HAZARD","Car Stopped on Shoulder","Corredor transporte público Vicuña Mackenna","La Florida",,-33.519447,-70.602846
855,"JAM","Heavy Traffic","Av. Departamental","La Florida","DepaseoporLima",-33.510859,-70.589252
856,"HAZARD","Pothole","Central","Peñalolén",,-33.503638,-70.583162
857,"JAM","Heavy Traffic","Salida>Departamental","La Florida","hunterx1278",-33.509027,-70.606164
858,"JAM","Standstill Traffic","Av. Departamental","La Florida","kronhos888",-33.508975,-70.603698
859,"JAM","Heavy Traffic","Acceso a Autopista Vespucio Sur",,"world_c1fy2hzi",-33.5255,-70.602131
860,"JAM","Heavy Traffic","Autopista Vespucio Sur",,,-33.523547,-70.599792
861,"JAM","Heavy Traffic","Av. Vicuña Mackenna Poniente","La Florida",,-33.515068,-70.607403
862,"JAM","Heavy Traffic","Exequiel Fernández","La Florida","world_iqzqwegb",-33.510984,-70.603002
863,"HAZARD","Road Hazard","Av. Vicuña Mackenna Oriente","La Florida","cosashopcl",-33.520605,-70.599263
864,"JAM","Standstill Traffic","Av. Lía Aguirre","La Florida","world_z0w7hu3s",-33.522911,-70.602658
865,"JAM","Standstill Traffic","Av. Vicuña Mackenna","La Florida","world_sft7af5h",-33.529634,-70.595284
886,"HAZARD","Pothole","Av. Calera de Tango","Calera de Tango",,-33.631013,-70.758513
887,"POLICE","Police with Mobile Camera","Av. Calera de Tango","Calera de Tango","bx16soupapes",-33.630843,-70.75926
888,"HAZARD","Car Stopped on Shoulder","Santa Inés","Calera de Tango","FranArancibiaGallardo",-33.643918,-70.753481
889,"HAZARD","Pothole","Camino El Barrancón","San Bernardo",,-33.64717,-70.735594
890,"POLICE","Police","Av. Calera de Tango","Calera de Tango","bx16soupapes",-33.630843,-70.759261
911,"POLICE","Police","El Ombú","La Pintana","chelyrtonsenna",-33.594155,-70.613174
912,"POLICE","Police","Batallón Chacabuco","La Pintana",,-33.591674,-70.625261
913,"HAZARD","Pothole","El Olivar","La Pintana",,-33.614995,-70.631843
934,"JAM","Traffic Jam","Av. Américo Vespucio","Pudahuel",,-33.393003,-70.768298
955,"ACCIDENT","Accident","San Francisco de Borja","Estación Central",,-33.45411,-70.680459
956,"JAM","Heavy Traffic","Av. 5 de Abril","Estación Central","Bao19",-33.460289,-70.695252
957,"POLICE","Police","Av. Almirante Blanco Encalada","Santiago","namwordl",-33.45884,-70.677303
958,"HAZARD","Car Stopped on Shoulder","Autopista Central - Eje Gral. Velásquez",,"chavin83",-33.455564,-70.690406
959,"HAZARD","Car Stopped on Shoulder","Bascuñán Guerrero","Santiago","alexinfiltrado",-33.459739,-70.673314
960,"CHIT_CHAT","Chit-Chat","Av. Almirante Blanco Encalada","Santiago","agescudero",-33.45814,-70.678126
961,"HAZARD","Traffic Light Fault","Av. 5 de Abril","Estación Central","camibluue",-33.459823,-70.694152
962,"JAM","Standstill Traffic","General Amengual","Estación Central","MaestroOJ",-33.453397,-70.697748
963,"JAM","Heavy Traffic","Salida 11 > Av. Arica / 5 de Abril",,,-33.459862,-70.68871
964,"JAM","Heavy Traffic","Autopista Central - Eje Gral. Velásquez",,"world_v5f6c8t1",-33.452032,-70.691608
965,"POLICE","Police","Av. Almirante Blanco Encalada","Santiago","namwordl",-33.45872,-70.675825
966,"JAM","Standstill Traffic","Gorbea","Santiago","world_wmftwknk",-33.455119,-70.675493
967,"JAM","Standstill Traffic","Av. Apóstol Santiago","Quinta Normal","FABIMATER",-33.443244,-70.692183
968,"JAM","Standstill Traffic","Nueva Imperial","Quinta Normal",,-33.444574,-70.692606
969,"HAZARD","Traffic Light Fault","Arica","Estación Central","camibluue",-33.459123,-70.691122
970,"JAM","Heavy Traffic","Nicasio Retamales","Estación Central",,-33.455613,-70.688513
971,"CHIT_CHAT","Chit-Chat","Dolores","Estación Central","world_ty68fr2t",-33.457541,-70.682261
972,"ACCIDENT","Accident","San Alberto Hurtado","Estación Central",,-33.45583,-70.690491
973,"JAM","Heavy Traffic","Nicasio Retamales","Estación Central",,-33.458409,-70.687915
974,"POLICE","Police","Bascuñán Guerrero","Santiago",,-33.455205,-70.674389
975,"HAZARD","Construction","Nueva Imperial","Quinta Normal",,-33.444775,-70.693787
976,"HAZARD","Construction","Av. Libertador Bernardo O'Higgins","Estación Central","world_vspqwjkx",-33.45572,-70.699355
977,"JAM","Heavy Traffic","Arica","Estación Central","Mauro22v",-33.458906,-70.682112
978,"HAZARD","Pothole","Arica","Estación Central",,-33.459082,-70.690033
979,"HAZARD","Pothole","San Francisco de Borja","Estación Central",,-33.466537,-70.681467
980,"HAZARD","Pothole","Uspallata","Estación Central",,-33.467902,-70.696419
981,"JAM","Heavy Traffic","Arica","Estación Central","world_2vdrt4uk",-33.459061,-70.688812
982,"HAZARD","Road Hazard","Av. 5 de Abril","Estación Central","world_2e2k48bh",-33.461257,-70.697258
983,"CHIT_CHAT","Chit-Chat","Av. Almirante Blanco Encalada","Santiago","namwordl",-33.45872,-70.675816
984,"JAM","Standstill Traffic","General Amengual","Estación Central","world_7v6kfjuy",-33.458768,-70.696417
985,"JAM","Standstill Traffic","Av. Padre Alberto Hurtado","Estación Central",,-33.467149,-70.68801
986,"HAZARD","Pothole","Av. Libertador Bernardo O'Higgins","Santiago",,-33.450626,-70.678518
987,"JAM","Standstill Traffic","San Alberto Hurtado","Estación Central","camilogralo12",-33.451231,-70.692017
988,"HAZARD","Pothole","General Amengual","Estación Central",,-33.454273,-70.697531
989,"JAM","Standstill Traffic","Av. Padre Alberto Hurtado","Estación Central",,-33.454293,-70.69043
990,"JAM","Traffic Jam","Coronel Robles","Santiago",,-33.44162,-70.691632
991,"POLICE","Police","Compañía de Jesús","Santiago","world_4mkcbl3y",-33.44118,-70.676173
992,"JAM","Heavy Traffic","Salida 1a-N > San Pablo / Mapocho",,,-33.443399,-70.691881
993,"JAM","Standstill Traffic","Arica","Estación Central","sorment",-33.459001,-70.684707
994,"JAM","Traffic Jam","Av. Víctor Jara","Estación Central","world_ozhf2upg",-33.451158,-70.68991
995,"JAM","Heavy Traffic","Autopista Central - Eje Gral. Velásquez",,"NubeNinja1",-33.444102,-70.692099
996,"JAM","Traffic Jam","Toro Mazotte","Estación Central",,-33.453418,-70.692448
997,"POLICE","Police","Dolores","Estación Central",,-33.456839,-70.682228
1018,"JAM","Heavy Traffic","Av. Portales","San Bernardo","world_xuwyfqgx",-33.63033,-70.704019
1019,"JAM","Heavy Traffic","Av. Pdte. Jorge Alessandri Rodríguez","Nos, San Bernardo","world_6zk12p4c",-33.633173,-70.713425
1020,"JAM","Heavy Traffic","Av. Jorge Alessandri Rodríguez","San Bernardo","world_6zk12p4c",-33.633735,-70.713344
1021,"HAZARD","Car Stopped on Shoulder","Av. Pdte. Jorge Alessandri Rodríguez","Nos, San Bernardo",,-33.629774,-70.713364
1022,"JAM","Standstill Traffic","Camino La Capilla de Nos","San Bernardo",,-33.638076,-70.713784
1043,"JAM","Heavy Traffic","Av. Quilín","Peñalolén","world_pfy3qnez",-33.500168,-70.551757
1044,"HAZARD","Pothole","Los Boteros","Peñalolén","world_bj9oxfpt",-33.510115,-70.570924
1045,"HAZARD","Car Stopped on Shoulder","Av. Tobalaba","La Florida",,-33.517184,-70.558437
1046,"HAZARD","Pothole","Los Matriceros","Peñalolén","world_bj9oxfpt",-33.509011,-70.569001
1047,"HAZARD","Pothole","Los Cerezos","La Florida","world_qeedpwfi",-33.512641,-70.576393
1048,"HAZARD","Pothole","Los Matriceros","Peñalolén","world_bj9oxfpt",-33.50948,-70.571429
1049,"HAZARD","Pothole","Pasaje 1","Peñalolén","world_bj9oxfpt",-33.50585,-70.578424
1050,"HAZARD","Pothole","Av. Tobalaba","La Florida",,-33.514784,-70.559525
1051,"HAZARD","Pothole","Peatones 11","Peñalolén","world_bj9oxfpt",-33.503784,-70.576731
1052,"HAZARD","Pothole","Los Soldadores","Peñalolén","world_bj9oxfpt",-33.508338,-70.572269
1053,"JAM","Standstill Traffic","Av. Quilín","Peñalolén","world_pfy3qnez",-33.500389,-70.550188
1054,"HAZARD","Pothole","Av. Walker Martínez","La Florida",,-33.522543,-70.578323
1075,"CHIT_CHAT","Chit-Chat","El Bosque","Maipú","VICTORMANUELCARROZ",-33.546883,-70.791059
1076,"JAM","Heavy Traffic","Ruta 78",,,-33.552628,-70.813501
1077,"JAM","Heavy Traffic","Ruta 78",,,-33.537083,-70.802166
1078,"HAZARD","Object on Road","Capellán Florencio Infante","Maipú","worldweb_kb54zmgl",-33.547336,-70.790129
1100,"HAZARD","Road Hazard","Condominio Los Otoñales","Puente Alto",,-33.602063,-70.581209
1101,"JAM","Heavy Traffic","Independencia","Puente Alto",,-33.601354,-70.584575
1102,"HAZARD","Pothole","Caletera Acceso Sur","Puente Alto","SergioEspinoza1985",-33.613247,-70.601848
1103,"JAM","Standstill Traffic","Av. Domingo Tocornal","Puente Alto",,-33.606345,-70.603838
1104,"JAM","Standstill Traffic","Av. Ernesto Alvear","Puente Alto","Colibri_Arcoiris",-33.613175,-70.587267
1105,"JAM","Traffic Jam","Av. Jorge Ross Ossa","Puente Alto","El-AnGel-Albo",-33.596308,-70.587833
1106,"JAM","Heavy Traffic","Juan de Dios Malebrán","Puente Alto","marioruz2226",-33.604185,-70.587703
1127,"HAZARD","Pothole","Lo Boza","Renca","ElChinqui",-33.392874,-70.749786
1128,"ROAD_CLOSED","Road Closed","Vicuña Mackenna","Renca","Gasparfox",-33.405715,-70.74555
1129,"ROAD_CLOSED","Road Closed","Olimpo","Renca","Gasparfox",-33.406021,-70.744097
1130,"HAZARD","Pothole","Lo Boza","Renca","ElChinqui",-33.396668,-70.741202
1131,"HAZARD","Pothole","Renca","Quilicura","ElChinqui",-33.384642,-70.749968
1132,"HAZARD","Pothole","Av. Colorado","Quilicura",,-33.382619,-70.74671
1133,"ROAD_CLOSED","Road Closed","Vicuña Mackenna","Renca","Gasparfox",-33.406206,-70.745639
1134,"HAZARD","Pothole","Av. Américo Vespucio","Pudahuel",,-33.385917,-70.759871
1155,"HAZARD","Pothole","Camino Nos a Los Morros","Nos, San Bernardo","Proracer_stgo",-33.639594,-70.688186
1156,"JAM","Heavy Traffic","Camino Nos a Los Morros","Nos, San Bernardo","tgqf",-33.640011,-70.692754
1157,"JAM","Heavy Traffic","Paso Superior Las Palmas","San Bernardo",,-33.620022,-70.69849
1158,"HAZARD","Car Stopped on Shoulder","Av. Padre Hurtado","San Bernardo",,-33.640368,-70.671425
1159,"JAM","Traffic Jam","Av. Padre Hurtado","San Bernardo",,-33.622969,-70.680878
1181,"JAM","Heavy Traffic","Av. Ferrocarril","Maipú",,-33.533794,-70.767599
1182,"JAM","Standstill Traffic","Av. Ferrocarril","Maipú",,-33.535172,-70.769592
1183,"HAZARD","Pothole","Glorias Navales","Maipú",,-33.539735,-70.779037
1184,"HAZARD","Pothole","Glorias Navales","Maipú",,-33.537284,-70.776187
1185,"HAZARD","Pothole","Av. Ferrocarril","Maipú",,-33.535787,-70.770488
1187,"HAZARD","Pothole","Glorias Navales","Maipú",,-33.540467,-70.780079
1209,"HAZARD","Car Stopped on Shoulder","Av. Quilín","Peñalolén",,-33.501086,-70.539112
1210,"JAM","Heavy Traffic","Av. Las Perdices","Peñalolén",,-33.506292,-70.543627
1211,"HAZARD","Car Stopped on Shoulder","Macul Alto","La Florida",,-33.513264,-70.533469
1232,"HAZARD","Pothole","Av. Salvador Allende","Renca","worldweb_n2i7cpnq",-33.406633,-70.707483
1233,"HAZARD","Pothole","Av. Salvador Allende","Renca","JoseMalebranXDJmpChile",-33.407317,-70.712341
1234,"JAM","Standstill Traffic","Av. José Miguel Infante","Renca",,-33.406504,-70.72727
1235,"JAM","Heavy Traffic","Av. Condell","Renca","LambOfGod2010",-33.406999,-70.727065
1236,"JAM","Heavy Traffic","Av. Salvador Allende","Renca","Gonzacon",-33.409219,-70.700474
1237,"JAM","Standstill Traffic","Av. José Miguel Infante","Renca",,-33.406526,-70.725949
1258,"JAM","Standstill Traffic","Av. Eyzaguirre","Puente Alto","Colibri_Arcoiris",-33.612438,-70.571957
1259,"POLICE","Police","Av. México","Puente Alto",,-33.592157,-70.560592
1260,"JAM","Heavy Traffic","Av. San Carlos","Puente Alto","OrlandoAguirre2021",-33.597404,-70.569769
1261,"JAM","Standstill Traffic","Av. Domingo Tocornal","Puente Alto",,-33.602615,-70.575143
1262,"JAM","Heavy Traffic","Av. San Carlos","Puente Alto",,-33.598445,-70.579729
1263,"HAZARD","Pothole","Calle Abogado","Puente Alto",,-33.595368,-70.569302
1284,"HAZARD","Car Stopped on Shoulder","Ruta G-30 / Camino a Lonquén",,"world_6qj74uy7",-33.547047,-70.746116
1285,"HAZARD","Pothole","Pérez Ossa","San Bernardo","avaras-1970",-33.55153,-70.73032
1286,"JAM","Standstill Traffic","Ruta G-30 / Camino a Lonquén",,,-33.535212,-70.735697
1287,"HAZARD","Traffic Light Fault","Ruta G-30 / Camino a Lonquén",,"world_6qj74uy7",-33.546048,-70.745229
1288,"JAM","Standstill Traffic","Rinconada de Chena","San Bernardo","MauroBoccardo90",-33.557685,-70.751397
1289,"HAZARD","Pothole","Rinconada de Chena","San Bernardo","MoiDuart",-33.559704,-70.748776
1290,"JAM","Standstill Traffic","Ruta G-30 / Camino a Lonquén",,"world_6qj74uy7",-33.550168,-70.748887
1291,"JAM","Heavy Traffic","Rinconada de Chena","San Bernardo","panchoextrimspeed",-33.557427,-70.751731
1292,"HAZARD","Pothole","Ruta G-30 / Camino a Lonquén",,"world_6qj74uy7",-33.545256,-70.744528
1293,"JAM","Heavy Traffic","Ruta G-30 / Camino a Lonquén",,,-33.530759,-70.732043
1294,"JAM","Standstill Traffic","Ruta G-30 / Camino a Lonquén",,"world_6qj74uy7",-33.547306,-70.746345
1335,"HAZARD","Road Hazard","Av. Padre Hurtado","San Bernardo",,-33.644604,-70.667345
1336,"HAZARD","Pothole","Av. Padre Hurtado","San Bernardo",,-33.646021,-70.665951
1357,"JAM","Standstill Traffic","Av. Eyzaguirre","Puente Alto",,-33.610855,-70.546603
1358,"JAM","Traffic Jam","Av. San Carlos","Puente Alto","world_e888oq1q",-33.593663,-70.544675
1359,"JAM","Heavy Traffic","Av. Eyzaguirre","Puente Alto",,-33.611148,-70.545153
1360,"JAM","Heavy Traffic","Av. Eyzaguirre","Puente Alto",,-33.61106,-70.545598
1382,"JAM","Standstill Traffic","Av. Lo Espejo","Lo Espejo","CarolinaMezaZ",-33.532155,-70.704691
1383,"JAM","Heavy Traffic","Autopista Central - Eje Gral. Velásquez",,,-33.556335,-70.710406
1384,"HAZARD","Car Stopped on Shoulder","Salida 10b-S > Santa Margarita / Puerta Sur",,"panchocp",-33.540798,-70.708421
1385,"JAM","Heavy Traffic","Av. Lo Espejo","Cerrillos","Bricas2",-33.530133,-70.709785
1386,"HAZARD","Road Hazard","Av. Las Acacias > Norte","San Bernardo",,-33.558989,-70.709955
1387,"JAM","Standstill Traffic","Autopista Central / Eje Norte-Sur",,"JV1306",-33.554811,-70.709013
1388,"JAM","Traffic Jam","Pablo Neruda","Lo Espejo","world_hd3mp6ch",-33.533299,-70.701017
1389,"HAZARD","Pothole","San Martín de Porres","San Bernardo","Icarus_Franz",-33.550212,-70.717821
1390,"JAM","Standstill Traffic","Autopista Central - Eje Gral. Velásquez",,"lavalezg",-33.547393,-70.708606
1391,"HAZARD","Pothole","Av. Lo Espejo","Lo Espejo",,-33.53193,-70.705293
1392,"JAM","Heavy Traffic","Autopista Central",,"lavalezg",-33.557467,-70.710609
1393,"JAM","Heavy Traffic","Autopista Central / Eje Norte-Sur",,,-33.553655,-70.706779
1394,"JAM","Traffic Jam","Autopista Central - Eje Gral. Velásquez",,,-33.530499,-70.706175
1395,"HAZARD","Pothole","Av. Lo Espejo","Lo Espejo",,-33.532206,-70.704557
1396,"JAM","Standstill Traffic","Santa Margarita","San Bernardo","worldweb_kg0255wd",-33.537149,-70.701574
1417,"POLICE","Police","Av. Juanita","Puente Alto",,-33.620949,-70.612818
1418,"CHIT_CHAT","Chit-Chat","Av. Sargento Menadier","Puente Alto","kaleSunny7",-33.62113,-70.612432
1419,"POLICE","Police","Av. Sargento Menadier","Puente Alto",,-33.621005,-70.611622
1440,"JAM","Heavy Traffic","Av. Libertador Bernardo O'Higgins","Santiago","hjif",-33.446804,-70.661988
1441,"JAM","Heavy Traffic","Av. Manuel Antonio Matta","Santiago",,-33.459015,-70.64705
1442,"HAZARD","Lane Closed","Av. Libertador Bernardo O'Higgins","Santiago","Pista izquierda, obras ciclovía",-33.44668,-70.661444
1443,"JAM","Traffic Jam","Autopista Central",,"glenrgl",-33.469662,-70.656519
1444,"JAM","Standstill Traffic","Autopista Central",,"ClaudioCarrilloMora",-33.46817,-70.656605
1445,"HAZARD","Lane Closed","Av. Libertador Bernardo O'Higgins","Santiago","Pista izquierda, obras ciclovía",-33.445298,-70.658021
1446,"JAM","Heavy Traffic","Acceso a Autopista Central",,,-33.443707,-70.660811
1447,"ACCIDENT","Accident","Av. Libertador Bernardo O'Higgins","Santiago","Snakeheather",-33.446773,-70.661852
1448,"HAZARD","Lane Closed","Av. Libertador Bernardo O'Higgins","Santiago","Subsecretaria de Transportes",-33.445313,-70.655606
1449,"JAM","Heavy Traffic","Av. Libertador Bernardo O'Higgins","Santiago",,-33.447592,-70.665636
1450,"HAZARD","Lane Closed","Av. Libertador Bernardo O'Higgins","Santiago","Pista izquierda, obras ciclovía",-33.447197,-70.663675
1451,"HAZARD","Lane Closed","Av. Libertador Bernardo O'Higgins","Santiago","Pista izquierda, obras ciclovía",-33.44766,-70.667388
1452,"HAZARD","Lane Closed","Av. Libertador Bernardo O'Higgins","Santiago","Pista izquierda, obras ciclovía",-33.444874,-70.653949
1453,"HAZARD","Lane Closed","Av. Libertador Bernardo O'Higgins","Santiago","Pista izquierda, obras ciclovía",-33.44628,-70.662109
1454,"JAM","Standstill Traffic","Curicó","Santiago",,-33.446177,-70.644604
1455,"JAM","Standstill Traffic","Av. Manuel Rodríguez","Santiago",,-33.455008,-70.657361
1456,"JAM","Standstill Traffic","Santa Lucía","Santiago","b2fa166d020b4587a3281ca386767655",-33.441837,-70.64423
1457,"JAM","Heavy Traffic","Carmen","Santiago","Artistick",-33.453021,-70.640691
1458,"CHIT_CHAT","Chit-Chat","Av. Libertador Bernardo O'Higgins","Santiago","world_n6wnrtwi",-33.446599,-70.661057
1459,"HAZARD","Lane Closed","Av. Libertador Bernardo O'Higgins","Santiago","Pista izquierda, obras ciclovía",-33.444932,-70.654177
1460,"JAM","Heavy Traffic","Av. Ricardo Cumming","Santiago",,-33.443126,-70.667836
1461,"HAZARD","Pothole","Av. Manuel Antonio Matta","Santiago",,-33.459563,-70.64984
1462,"JAM","Standstill Traffic","Av. 10 de Julio Huamachuco","Santiago","world_e9vroai3",-33.454524,-70.657418
1463,"HAZARD","Lane Closed","Av. Libertador Bernardo O'Higgins","Santiago","Pista izquierda, obras ciclovía",-33.446883,-70.664472
1464,"JAM","Standstill Traffic","Av. España","Santiago","world_vcv8uzfr",-33.454141,-70.669178
1465,"POLICE","Police","Almirante Barroso","Santiago",,-33.444519,-70.661683
1466,"JAM","Standstill Traffic","Av. Libertador Bernardo O'Higgins","Santiago",,-33.447787,-70.666796
1467,"JAM","Traffic Jam","Viel","Santiago","world_8zzsf1hv",-33.462049,-70.656368
1468,"HAZARD","Lane Closed","Av. Libertador Bernardo O'Higgins","Santiago","Pista izquierda, obras ciclovía",-33.44576,-70.657417
1469,"HAZARD","Lane Closed","Av. Libertador Bernardo O'Higgins","Santiago","Pista izquierda, obras ciclovía",-33.447238,-70.665867
1470,"CHIT_CHAT","Chit-Chat","Agustinas","Santiago","world_yl6xmshc",-33.441316,-70.656531
1472,"HAZARD","Lane Closed","Av. Libertador Bernardo O'Higgins","Santiago","Pista izquierda, obras ciclovía",-33.446914,-70.664589
1473,"ACCIDENT","Accident","Av. Libertador Bernardo O'Higgins","Santiago",,-33.446758,-70.661474
1474,"HAZARD","Lane Closed","Av. Libertador Bernardo O'Higgins","Santiago","Pista izquierda, obras ciclovía",-33.445813,-70.660252
1475,"HAZARD","Lane Closed","Av. Libertador Bernardo O'Higgins","Santiago","Pista izquierda, obras ciclovía",-33.447172,-70.665609
